name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Mateo Kovacic,MID,Chelsea,3.3,0,0,4,0,1.2,125,23,0,0,2.9,10.4,2021-08-28T16:30:00Z,45,11,0,0,0,0,3,0,76638,1,1,17,1,7145,22573,15428,50,FALSE,0,3
Conor Gallagher,MID,Crystal Palace,5.5,0,3,50,0,24.1,144,28,2,2,15.8,79.8,2021-08-28T14:00:00Z,90,19,0,0,0,0,3,0,4575,2,2,54,15,373,1048,675,55,FALSE,0,3
Crysencio Summerville,MID,Leeds,0.5,0,0,0,0,0,551,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,1875,1,1,0,0,392,780,388,45,FALSE,0,3
Harry Winks,MID,Spurs,1.3,0,0,0,0,0,366,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,88171,0,1,0,0,-2516,9105,11621,45,TRUE,0,3
Davy Pröpper,MID,Brighton,0,0,0,0,0,0,57,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,72,2,0,0,0,-4,0,4,45,TRUE,0,3
Dan Gosling,MID,Watford,0,0,0,0,0,0,378,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,3750,0,1,0,0,-1033,92,1125,49,FALSE,0,3
Saïd Benrahma,MID,West Ham,9.2,0,0,10,0,17.9,419,28,2,0,4.7,12.2,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,2078311,2,2,17,2,1090832,1127867,37035,63,TRUE,0,3
Demarai Gray,MID,Everton,6.3,0,0,25,1,22.7,484,22,0,1,10.4,39.8,2021-08-28T14:00:00Z,80,4,0,0,0,0,3,0,115371,2,0,41,8,70651,87245,16594,55,FALSE,0,3
Philip Zinckernagel,MID,Watford,0,0,0,0,0,0,392,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,396,0,1,0,0,-107,0,107,55,FALSE,0,3
Douglas Luiz Soares de Paulo,MID,Aston Villa,1.8,0,0,10,0,11.5,50,21,1,0,2.3,7.4,2021-08-28T14:00:00Z,90,3,0,0,0,0,3,0,60764,1,1,4,2,-264,6099,6363,45,TRUE,0,3
Sergi Canós,MID,Brentford,4.8,0,0,10,0,1.2,81,21,1,0,3.6,8.4,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,268454,1,1,26,2,29472,77051,47579,55,FALSE,0,3
Przemyslaw Placheta,MID,Norwich,0,0,0,0,0,0,328,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,1113,2,1,0,0,20,244,224,49,TRUE,0,3
Stuart Armstrong,MID,Southampton,0,0,0,0,0,0,339,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,19994,2,2,0,0,-5892,1610,7502,59,FALSE,0,3
Ismaila Sarr,MID,Watford,3.3,0,0,5,0,26.1,399,27,1,0,11.7,16.8,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,365191,0,1,74,2,-51713,38605,90318,60,FALSE,0,3
Owen Otasowie,MID,Wolves,0,0,0,0,0,0,442,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,16992,1,0,0,0,-3602,100,3702,45,TRUE,0,3
Gylfi Sigurdsson,MID,Everton,0,0,0,0,0,0,164,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,98559,2,0,0,0,-23668,1145,24813,69,FALSE,0,3
Mattéo Guendouzi,MID,Arsenal,0,0,0,0,0,0,25,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,147,0,5,0,0,-23,0,23,45,FALSE,0,3
Shandon Baptiste,MID,Brentford,-0.2,0,0,3,0,0,499,21,0,0,0,0,2021-08-28T14:00:00Z,1,2,0,0,0,0,3,0,2102,1,1,0,1,-656,41,697,50,FALSE,0,3
Conor Coventry,MID,West Ham,0.5,0,0,0,0,0,522,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,8400,2,2,0,0,-437,811,1248,45,TRUE,0,3
Oriol Romeu Vidal,MID,Southampton,2.5,0,0,16,0,19,335,25,1,0,5.5,11.8,2021-08-28T14:00:00Z,87,14,0,0,0,0,3,0,45605,2,2,24,2,1546,6517,4971,45,FALSE,0,3
Christian Pulisic,MID,Chelsea,0,0,0,0,0,0,137,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,76859,1,1,0,0,-50564,502,51066,79,FALSE,0,3
Tom Cleverley,MID,Watford,1.7,0,0,5,0,0.9,381,27,0,0,0.5,3.6,2021-08-29T13:00:00Z,19,17,0,0,0,0,3,0,16009,0,1,0,1,-157,3067,3224,50,FALSE,0,3
Pedro Lomba Neto,MID,Wolves,0,0,0,0,0,0,441,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,2236,1,0,0,0,-332,219,551,65,TRUE,0,3
Scott McTominay,MID,Man Utd,0,0,0,0,0,0,285,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,33341,1,0,0,0,-10684,2215,12899,55,FALSE,0,3
Taylor Richards,MID,Brighton,0.3,0,0,4,0,11.5,537,22,0,0,2.2,2.6,2021-08-28T14:00:00Z,17,8,0,0,0,0,3,0,1162,2,0,8,1,162,325,163,45,TRUE,0,3
Kalvin Phillips,MID,Leeds,1.5,0,0,9,0,16.5,191,29,1,0,3.4,13.6,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,165554,1,1,4,1,-10935,10517,21452,50,FALSE,1,3
Oliver Skipp,MID,Spurs,3.3,0,0,9,1,6.5,373,27,0,0,1.8,9.2,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,72730,0,1,2,2,11452,24581,13129,45,TRUE,1,3
Aaron Lennon,MID,Burnley,1,0,0,-2,0,0.5,575,29,1,0,0.5,4.6,2021-08-29T13:00:00Z,27,10,0,0,0,0,3,0,0,1,1,0,0,0,0,0,50,TRUE,1,3
Vitaly Janelt,MID,Brentford,1.8,0,0,14,0,21.7,84,21,1,0,3.4,12.4,2021-08-28T14:00:00Z,88,2,0,0,0,0,3,0,4980,1,1,0,1,67,761,694,50,FALSE,1,3
Bryan Mbeumo,MID,Brentford,2.2,0,0,3,0,0.8,96,21,1,0,2.7,4.8,2021-08-28T14:00:00Z,79,2,0,0,0,0,3,0,91818,1,1,21,2,-8688,11690,20378,55,FALSE,0,3
Abdoulaye Doucouré,MID,Everton,5,0,0,9,1,14.1,173,22,0,0,4.1,5.6,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,125921,2,0,21,3,42138,61071,18933,55,FALSE,0,3
Rodrigo Hernandez,MID,Man City,3.8,0,0,36,1,35.5,266,24,0,1,10.8,55.2,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,31545,0,5,17,7,-964,3679,4643,55,TRUE,1,3
Hakim Ziyech,MID,Chelsea,0.3,0,0,0,0,0,131,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,24959,1,1,0,0,-429,3883,4312,74,FALSE,0,3
Marc Albrighton,MID,Leicester,3.3,0,1,26,0,5.6,202,26,1,1,6.4,39.6,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,13185,2,1,19,7,-1800,776,2576,54,FALSE,1,3
Emiliano Buendía Stati,MID,Aston Villa,5.2,0,3,29,0,40.3,43,21,1,1,10.2,52.2,2021-08-28T14:00:00Z,90,3,0,0,0,0,3,0,268257,1,1,9,10,-109936,10239,120175,64,TRUE,0,3
Miguel Almirón,MID,Newcastle,1.5,0,0,4,0,5.1,308,25,2,0,2,15,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,34218,2,2,0,2,-2899,4111,7010,55,TRUE,0,3
Pablo Fornals,MID,West Ham,7.2,0,0,25,0,17.3,423,28,2,1,9.4,37.6,2021-08-28T14:00:00Z,86,7,0,0,0,0,3,0,68619,2,2,39,7,31368,39653,8285,60,TRUE,0,3
Moisés Caicedo,MID,Brighton,0,0,0,0,0,0,538,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,884,2,0,0,0,132,249,117,45,TRUE,0,3
Andros Townsend,MID,Everton,3,0,0,11,1,13.3,482,22,0,0,4.5,22.2,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,50716,2,0,9,3,-11961,2556,14517,55,FALSE,0,3
Jonjo Shelvey,MID,Newcastle,0,0,0,0,0,0,291,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,6539,2,2,0,0,-2841,110,2951,54,TRUE,0,3
Jean-Philippe Gbamin,MID,Everton,0,0,0,0,0,0,504,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,2518,2,0,0,0,-153,210,363,45,FALSE,0,3
Pelenda Joshua Dasilva,MID,Brentford,0,0,0,0,0,0,82,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,1119,1,1,0,0,-243,50,293,54,FALSE,0,3
Allan Marques Loureiro,MID,Everton,4,1,2,32,1,36.9,171,22,0,0,7.7,40.2,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,124951,2,0,0,8,4364,22181,17817,45,FALSE,0,3
James Milner,MID,Liverpool,0,0,0,0,0,0,221,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,6881,1,1,0,0,-3050,115,3165,50,TRUE,0,3
Mark Noble,MID,West Ham,0.8,0,0,0,0,0,406,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,48651,2,2,0,0,-3512,4171,7683,45,TRUE,0,3
Milot Rashica,MID,Norwich,1,0,0,8,0,21.7,449,26,2,0,4,10.2,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,13678,2,1,8,2,-1847,683,2530,55,TRUE,0,3
Fabian Delph,MID,Everton,0,0,0,0,0,0,163,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,13441,2,0,0,0,-1525,829,2354,45,FALSE,0,3
Emile Smith Rowe,MID,Arsenal,1.5,0,0,8,0,0.5,21,24,5,0,1.7,10.8,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,400421,0,5,6,2,-78870,21781,100651,54,FALSE,0,3
Kiernan Dewsbury-Hall,MID,Leicester,1.3,0,0,3,0,0.2,505,26,0,0,0.3,1,2021-08-28T14:00:00Z,4,15,0,0,0,0,3,0,2807,2,1,2,1,-227,149,376,45,FALSE,0,3
Riyad Mahrez,MID,Man City,4.5,1,0,29,0,48.5,254,24,0,0,10.7,29.2,2021-08-28T11:30:00Z,29,1,0,0,0,0,3,0,506505,0,5,29,4,-103010,44009,147019,90,TRUE,0,3
Bamidele Alli,MID,Spurs,5.7,0,0,5,1,3.3,363,27,0,0,3.3,8.2,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,266000,0,1,21,2,127144,156547,29403,65,TRUE,1,3
Frank Onyeka,MID,Brentford,1.5,0,0,0,0,0,479,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,7524,1,1,0,0,-216,958,1174,50,FALSE,0,3
Marco Stiepermann,MID,Norwich,0,0,0,0,0,0,316,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,56,2,1,0,0,-6,0,6,50,TRUE,0,3
Ashley Westwood,MID,Burnley,1.9,0,0,13,0,18.4,107,29,1,0,2.9,10.4,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,35188,1,1,0,2,-16539,377,16916,54,TRUE,0,3
Mads Bidstrup,MID,Brentford,0.2,0,0,0,0,0,97,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,7106,1,1,0,0,-366,604,970,45,FALSE,0,3
Anthony Gordon,MID,Everton,0.3,0,0,0,0,0,503,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,3349,2,0,0,0,-223,243,466,45,FALSE,0,3
Scott Banks,MID,Crystal Palace,-0.5,0,0,0,0,0,543,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,1032,2,2,0,0,107,292,185,45,FALSE,0,3
Oghenekaro Peter Etebo,MID,Watford,0.3,0,0,15,0,15.1,467,27,1,0,2.7,11.4,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,17835,0,1,0,1,444,3253,2809,45,FALSE,1,3
Lucas Rodrigues Moura da Silva,MID,Spurs,3,0,0,1,0,2,362,27,0,0,2.9,6,2021-08-29T13:00:00Z,22,18,0,0,0,0,3,0,105812,0,1,21,1,-4824,17247,22071,65,TRUE,0,3
Steven Bergwijn,MID,Spurs,6,1,0,18,1,4.1,369,27,0,0,4.8,3.8,2021-08-29T13:00:00Z,67,18,0,0,0,0,3,0,73146,0,1,40,6,14304,27789,13485,60,TRUE,0,3
Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0,0,140,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,11280,1,1,0,0,-2973,584,3557,54,FALSE,0,3
Morgan Sanson,MID,Aston Villa,0.1,0,0,0,0,0,34,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,667,1,1,0,0,-99,33,132,50,TRUE,0,3
Mohamed Naser El Sayed Elneny,MID,Arsenal,-0.2,0,0,2,0,0.3,12,24,2,0,0.4,3.4,2021-08-28T11:30:00Z,45,12,0,0,0,0,3,0,45705,0,5,0,1,-4833,2947,7780,45,FALSE,0,3
William Smallbone,MID,Southampton,0,0,0,0,0,0,347,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,1028,2,2,0,0,34,195,161,45,FALSE,0,3
Daniel James,MID,Man Utd,1.5,0,0,3,0,11,287,30,0,0,1.7,0,2021-08-29T15:30:00Z,52,20,0,0,0,0,3,0,12443,1,0,8,1,-1839,898,2737,60,FALSE,0,3
Stuart Dallas,MID,Leeds,3.5,0,0,11,0,2.1,188,29,1,0,2,7.4,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,984820,1,1,10,2,-96116,36656,132772,55,FALSE,0,3
Carney Chukwuemeka,MID,Aston Villa,1.2,0,0,6,0,3.3,526,21,1,0,0.6,2.8,2021-08-28T14:00:00Z,62,3,0,0,0,0,3,0,3114,1,1,0,2,-68,404,472,45,TRUE,0,3
Pierre Lees-Melou,MID,Norwich,1.7,1,0,10,0,11.3,471,26,1,0,2.4,0.8,2021-08-28T14:00:00Z,72,9,0,0,0,0,3,0,4859,2,1,12,4,-553,308,861,50,TRUE,1,3
Tyler Roberts,MID,Leeds,1.5,0,0,2,0,3.1,193,29,0,0,0.8,2.6,2021-08-29T13:00:00Z,17,5,0,0,0,0,3,0,4902,1,1,2,1,-563,317,880,50,FALSE,0,3
Andreas Pereira,MID,Man Utd,0,0,0,0,0,0,511,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,1515,1,0,0,0,-641,25,666,50,FALSE,0,3
Jamie Shackleton,MID,Leeds,2.2,1,0,12,0,1.5,197,29,0,0,4.1,4.2,2021-08-29T13:00:00Z,25,5,0,0,0,0,3,0,5200,1,1,35,4,-30,570,600,45,FALSE,0,3
Ross Barkley,MID,Chelsea,0,0,0,0,0,0,124,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,9342,1,1,0,0,-1493,422,1915,54,FALSE,0,3
Cole Palmer,MID,Man City,0.8,0,0,0,0,0,507,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,4000,0,5,0,0,65,643,578,45,TRUE,0,3
James Maddison,MID,Leicester,3.3,0,0,4,0,1.8,212,26,1,0,1.8,0.8,2021-08-28T14:00:00Z,85,15,0,0,0,0,3,0,576886,2,1,15,2,-66037,31517,97554,69,FALSE,0,3
Solomon March,MID,Brighton,1.3,0,0,0,0,0,60,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,7325,2,0,0,0,-720,637,1357,55,TRUE,0,3
Jesurun Rak-Sakyi,MID,Crystal Palace,-0.2,0,0,0,0,0,541,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,856,2,2,0,0,3,194,191,45,FALSE,0,3
Isaac Hayden,MID,Newcastle,0.1,0,0,0,0,0,306,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,11409,2,2,0,0,-3143,260,3403,45,TRUE,0,3
Giovani Lo Celso,MID,Spurs,1.7,0,0,0,0,0,372,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,11678,0,1,0,0,-1618,718,2336,59,TRUE,0,3
Mathias Jensen,MID,Brentford,-0.2,0,0,5,0,24.3,86,21,0,0,2.9,4.2,2021-08-28T14:00:00Z,10,2,0,0,0,0,3,0,1643,1,1,0,1,-373,82,455,49,FALSE,0,3
Moussa Djenepo,MID,Southampton,1.5,0,0,-6,0,12.7,350,25,1,0,4.8,0.2,2021-08-28T14:00:00Z,57,14,0,0,0,0,3,0,5723,2,2,35,0,190,1110,920,55,FALSE,1,3
Ken Sema,MID,Watford,0,0,0,0,0,0,391,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,3950,0,1,0,0,-599,127,726,54,FALSE,0,3
Pierre-Emile Højbjerg,MID,Spurs,3.7,0,0,18,1,21.4,365,27,0,0,5.8,27.8,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,201443,0,1,9,3,-17736,12119,29855,50,TRUE,0,3
Imrân Louza,MID,Watford,-0.7,0,0,0,0,0,403,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,2631,0,1,0,0,-357,61,418,54,FALSE,0,3
Naby Keita,MID,Liverpool,2,0,0,0,0,0,239,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,20769,1,1,0,0,710,4969,4259,50,TRUE,0,3
Jack Grealish,MID,Man City,5.5,1,0,28,1,76.3,33,24,0,0,13.9,32.4,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,1761282,0,5,30,6,71647,208409,136762,80,TRUE,0,3
Erik Lamela,MID,Spurs,0,0,0,0,0,0,356,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,430,0,1,0,0,-78,0,78,60,TRUE,0,3
Xherdan Shaqiri,MID,Liverpool,0,0,0,0,0,0,226,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,5929,1,1,0,0,-2868,154,3022,59,TRUE,0,3
Conor Hourihane,MID,Aston Villa,0.5,0,0,0,0,0,29,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,3081,1,1,0,0,-417,129,546,49,TRUE,0,3
Nathan Tella,MID,Southampton,0.8,0,0,0,0,0,346,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,7206,2,2,0,0,-1598,235,1833,49,FALSE,0,3
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,2.8,1,0,14,0,3.9,261,24,0,0,3.1,5.8,2021-08-28T11:30:00Z,57,1,0,0,0,0,3,0,83477,0,5,21,4,-7514,3105,10619,70,TRUE,0,3
Adam Lallana,MID,Brighton,1.7,0,0,8,0,2.2,53,22,2,0,0.3,0.8,2021-08-28T14:00:00Z,58,8,0,0,0,0,3,0,18657,2,0,0,1,-1250,1416,2666,55,TRUE,0,3
Youri Tielemans,MID,Leicester,5,0,0,12,0,14,210,26,1,0,3.8,20.6,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,395136,2,1,3,2,-1885,33611,35496,65,FALSE,0,3
Saman Ghoddos,MID,Brentford,0.5,0,0,16,0,25.1,85,21,1,0,7.2,11.2,2021-08-28T14:00:00Z,65,2,0,0,0,0,3,0,3766,1,1,36,2,-503,112,615,54,FALSE,0,3
Tanguy Ndombele,MID,Spurs,1,0,0,0,0,0,375,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,19394,0,1,0,0,-3911,1036,4947,58,TRUE,0,3
Jordan Henderson,MID,Liverpool,1.7,0,0,6,0,11.1,222,23,1,0,2.3,2.8,2021-08-28T16:30:00Z,73,6,0,0,0,0,3,0,50846,1,1,9,2,-164,6849,7013,50,TRUE,0,3
Ibrahima Diallo,MID,Southampton,1.5,0,0,5,0,1.5,349,25,1,0,0.6,2.8,2021-08-28T14:00:00Z,2,14,0,0,0,0,3,0,9311,2,2,2,1,-87,960,1047,45,FALSE,0,3
Dwight McNeil,MID,Burnley,1.8,0,1,24,0,25.8,118,29,1,0,6,23,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,18936,1,1,11,3,-472,2817,3289,59,TRUE,0,3
Matthew Longstaff,MID,Newcastle,0,0,0,0,0,0,312,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,9761,2,2,0,0,-1024,507,1531,45,TRUE,0,3
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0.8,0,0,0,0,0,26,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,23911,0,5,0,0,-4035,1760,5795,54,FALSE,0,3
Heung-Min Son,MID,Spurs,8.7,0,2,29,1,34.1,359,27,0,1,10.9,40.8,2021-08-29T13:00:00Z,87,18,0,0,0,0,3,0,2025828,0,1,34,10,181122,318724,137602,101,TRUE,0,3
Jack Cork,MID,Burnley,0.8,0,0,0,0,0,101,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,14258,1,1,0,0,1029,3163,2134,45,TRUE,0,3
Domingos Quina,MID,Watford,-1,0,0,0,0,0,397,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,6624,0,1,0,0,-645,317,962,45,FALSE,0,3
Aaron Ramsey,MID,Aston Villa,0.5,0,0,0,0,0,496,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,12222,1,1,0,0,-667,1269,1936,45,TRUE,0,3
Jacob Ramsey,MID,Aston Villa,1.8,0,0,0,0,0,51,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,40069,1,1,0,0,6004,10926,4922,45,TRUE,0,3
Dennis Praet,MID,Leicester,1,0,0,0,0,0,206,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,4036,2,1,0,0,-480,226,706,49,FALSE,0,3
Joseph Willock,MID,Newcastle,0.8,0,0,8,0,1.7,19,25,1,0,1.7,11,2021-08-28T14:00:00Z,83,16,0,0,0,0,3,0,120274,2,2,4,2,-7749,13516,21265,60,TRUE,0,3
Pablo Hernández Domínguez,MID,Leeds,0,0,0,0,0,0,182,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,241,1,1,0,0,-46,0,46,55,FALSE,0,3
Reiss Nelson,MID,Arsenal,-0.2,0,0,0,0,0,531,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,1201,0,5,0,0,-51,152,203,50,FALSE,0,3
Harvey Barnes,MID,Leicester,3.3,0,0,2,0,7.1,215,26,1,0,2.3,1.6,2021-08-28T14:00:00Z,66,15,0,0,0,0,3,0,683949,2,1,14,2,-178876,32137,211013,69,FALSE,0,3
Josh Brownhill,MID,Burnley,0.8,0,0,6,0,5.5,115,29,1,0,2.9,4,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,269451,1,1,19,1,-20418,9176,29594,45,TRUE,1,3
Ian Carlo Poveda-Ocampo,MID,Leeds,0,0,0,0,0,0,195,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,4975,1,1,0,0,-1402,124,1526,45,FALSE,0,3
Frederico Rodrigues de Paula Santos,MID,Man Utd,3.5,0,0,9,1,3,274,30,0,0,2.6,14,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,59052,1,0,9,2,-6386,10612,16998,50,FALSE,1,3
Jack Harrison,MID,Leeds,2.5,0,0,11,0,43.2,267,29,1,0,6.1,12,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,265407,1,1,6,2,-43341,16167,59508,59,FALSE,0,3
Ayoze Pérez,MID,Leicester,0,0,0,0,0,0,211,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,14442,2,1,0,0,-8534,903,9437,59,FALSE,0,3
Tomas Soucek,MID,West Ham,4.5,0,0,15,0,1.1,422,28,2,0,4.5,15,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,775679,2,2,29,2,-65201,44685,109886,60,TRUE,0,3
Will Hughes,MID,Crystal Palace,-0.5,0,0,0,0,0,386,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,4301,2,2,0,0,-615,73,132,49,FALSE,0,3
Nicolas Pépé,MID,Arsenal,0.8,0,0,0,0,0,17,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,130423,0,5,0,0,-47187,5614,52801,73,FALSE,0,3
Granit Xhaka,MID,Arsenal,0.2,0,0,-5,0,0.3,7,24,5,0,0,0,2021-08-28T11:30:00Z,34,12,0,0,0,1,3,0,68971,0,5,0,-2,-7688,5786,13474,50,FALSE,0,3
Jan Zamburek,MID,Brentford,-0.5,0,0,0,0,0,93,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,65369,1,1,0,0,123,8889,8766,45,FALSE,0,3
Yves Bissouma,MID,Brighton,3.7,0,0,9,0,4.3,70,22,2,0,2.7,14.4,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,1206675,2,0,8,1,215885,286462,70577,46,TRUE,1,3
Anthony Elanga,MID,Man Utd,0.5,0,0,0,0,0,512,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,1571,1,0,0,0,-257,69,326,50,FALSE,0,3
Ferran Torres,MID,Man City,8.2,1,2,51,1,16.2,268,24,0,2,16.8,82.4,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,156323,0,5,69,18,-8283,23995,32278,70,TRUE,0,3
Kai Havertz,MID,Chelsea,3.7,0,1,21,0,1.8,141,23,1,1,7.4,37.2,2021-08-28T16:30:00Z,45,11,0,0,0,0,3,0,459983,1,1,35,7,-195620,11269,206889,83,FALSE,0,3
Martin Ødegaard,MID,Arsenal,0.5,0,0,5,0,0.9,558,24,4,0,0.1,0.4,2021-08-28T11:30:00Z,70,12,0,0,0,0,3,0,38900,0,5,0,2,21632,28376,6744,55,FALSE,0,3
Leon Bailey,MID,Aston Villa,0,0,0,0,0,0,492,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,93086,1,1,0,0,-104596,1363,105959,64,TRUE,0,3
Michael Olise,MID,Crystal Palace,0,0,0,0,0,0,464,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,2095,2,2,0,0,-439,41,480,54,FALSE,0,3
Morgan Gibbs-White,MID,Wolves,-0.2,0,0,-2,0,0.3,440,30,0,0,0.1,0,2021-08-29T15:30:00Z,3,13,0,0,0,0,3,0,33642,1,0,4,0,-2165,2210,4375,45,TRUE,1,3
Jeff Hendrick,MID,Newcastle,-0.5,0,0,0,0,0,297,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,3800,2,2,0,0,-592,155,747,49,TRUE,0,3
