name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Diego Llorente,DEF,Leeds,1.2,0,0,10,0,1,190,29,1,0,1.9,18,2021-08-29T13:00:00Z,64,5,0,0,0,0,3,0,6401,1,1,0,2,-425,466,891,45,FALSE,0,3
Robin Koch,DEF,Leeds,0.1,0,0,0,0,0,194,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,17702,1,1,0,0,-5736,193,5929,45,FALSE,0,3
Nathan Ferguson,DEF,Crystal Palace,0,0,0,0,0,0,161,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,335,2,2,0,0,-79,42,121,45,FALSE,0,3
Neco Williams,DEF,Liverpool,0,0,0,0,0,0,246,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,62207,1,1,0,0,-5159,3160,8319,40,TRUE,0,3
Ben Mee,DEF,Burnley,0.5,0,0,9,0,10.2,106,29,1,0,4.5,17.2,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,55742,1,1,18,1,-4999,1898,6897,50,TRUE,1,3
Pascal Struijk,DEF,Leeds,1.2,0,0,13,0,0.3,198,29,1,0,2.4,23.4,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,27669,1,1,0,1,-2466,939,3405,45,FALSE,1,3
Konstantinos Mavropanos,DEF,Arsenal,0,0,0,0,0,0,24,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,71,0,5,0,0,-6,0,6,45,FALSE,0,3
Serge Aurier,DEF,Spurs,1,0,0,0,0,0,358,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,41582,0,1,0,0,-6854,2723,9577,49,TRUE,0,3
Marc Guéhi,DEF,Crystal Palace,2.2,0,0,12,0,0.7,477,28,2,0,4.8,20,2021-08-28T14:00:00Z,90,19,0,0,0,0,3,0,24959,2,2,27,1,-547,1707,2254,45,FALSE,0,3
Ethan Ampadu,DEF,Chelsea,0,0,0,0,0,0,139,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,8065,1,1,0,0,-754,525,1279,45,FALSE,0,3
Benjamin Mendy,DEF,Man City,1.5,0,0,0,0,0,253,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,66002,0,5,0,0,-22227,1799,24026,54,TRUE,0,3
Owen Dodgson,DEF,Burnley,-0.5,0,0,0,0,0,565,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,1730,1,1,0,0,554,646,92,40,TRUE,0,3
Dominic Thompson,DEF,Brentford,-0.5,0,0,0,0,0,498,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,3676,1,1,0,0,-393,174,567,45,FALSE,0,3
Issa Diop,DEF,West Ham,0.5,0,0,0,0,0,424,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,28255,2,2,0,0,-4032,1397,5429,44,TRUE,0,3
Rico Henry,DEF,Brentford,4.2,0,0,4,0,11.3,83,21,1,0,2.9,9.4,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,82124,1,1,8,2,9665,18742,9077,45,FALSE,0,3
Frederik Alves,DEF,West Ham,0,0,0,0,0,0,521,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,25316,2,2,0,0,-4935,0,4935,40,TRUE,0,3
Cristian Romero,DEF,Spurs,1.3,0,0,0,0,0,494,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,28093,0,1,0,0,-5264,2685,7949,49,TRUE,0,3
Joel Matip,DEF,Liverpool,4.7,0,0,8,0,3.6,224,23,1,0,3.8,16.2,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,98977,1,1,18,2,19020,35149,16129,50,TRUE,0,3
Virgil van Dijk,DEF,Liverpool,5,0,0,20,0,2.9,229,23,1,0,3.8,20.2,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,1111675,1,1,15,2,-10621,64436,75057,65,TRUE,0,3
Ben Wilmot,DEF,Watford,0,0,0,0,0,0,401,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,48,0,1,0,0,-4,0,4,45,FALSE,0,3
Max Aarons,DEF,Norwich,0.3,0,2,27,0,42.8,326,26,2,0,9.1,30.2,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,148083,2,1,18,3,-18349,5103,23452,45,TRUE,0,3
Antonio Rüdiger,DEF,Chelsea,4.3,0,0,8,0,3.3,127,23,1,0,1.8,14.2,2021-08-28T16:30:00Z,90,11,0,0,0,0,3,0,572284,1,1,0,1,-14441,38832,53273,55,FALSE,1,3
Jamaal Lascelles,DEF,Newcastle,-0.2,0,0,0,0,0.3,299,25,2,0,0.3,0,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,26590,2,2,4,0,-1583,1558,3141,45,TRUE,1,3
Mads Bech Sørensen,DEF,Brentford,0,0,0,0,0,0,90,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,7833,1,1,0,0,-1851,122,1973,45,FALSE,0,3
Malang Sarr,DEF,Chelsea,0,0,0,0,0,0,501,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,4388,1,1,0,0,-673,141,814,50,FALSE,0,3
Reece Hannam,DEF,Crystal Palace,-0.5,0,0,0,0,0,540,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,3307,2,2,0,0,-143,364,507,40,FALSE,0,3
Nathaniel Clyne,DEF,Crystal Palace,-0.5,0,0,0,0,0,493,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,8496,2,2,0,0,-1134,246,1380,45,FALSE,0,3
Yerry Mina,DEF,Everton,0.3,0,0,0,0,0,175,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,45850,2,0,0,0,-4928,3313,8241,50,FALSE,0,3
Nathan Collins,DEF,Burnley,-0.5,0,0,0,0,0,451,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,7170,1,1,0,0,-797,175,972,45,TRUE,0,3
James Justin,DEF,Leicester,0,0,0,0,0,0,218,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,2113,2,1,0,0,-354,81,435,50,FALSE,0,3
Grant Hanley,DEF,Norwich,-0.3,0,0,11,0,0.2,319,26,2,0,1.5,12.4,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,12072,2,1,2,1,-1600,285,1885,45,TRUE,0,3
Emil Krafth,DEF,Newcastle,-0.5,0,0,0,0,0,303,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,4893,2,2,0,0,-695,67,762,45,TRUE,0,3
Jarosław Jach,DEF,Crystal Palace,-0.5,0,0,0,0,0,158,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,3715,2,2,0,0,-456,47,503,45,FALSE,0,3
Çaglar Söyüncü,DEF,Leicester,3.7,0,0,12,0,0.7,217,26,1,0,2.1,20,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,239016,2,1,0,2,-10367,17254,27621,50,FALSE,0,3
John Stones,DEF,Man City,0.5,0,0,0,0,0,252,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,565878,0,5,0,0,-216887,8355,225242,54,TRUE,0,3
Pablo Marí,DEF,Arsenal,-0.2,0,0,0,0,0,8,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,12951,0,5,0,0,-745,1562,2307,45,FALSE,0,3
Ethan Pinnock,DEF,Brentford,5.8,0,0,15,0,0.8,91,21,1,0,2.5,18.6,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,463814,1,1,6,2,115761,157863,42102,46,FALSE,0,3
Davinson Sánchez,DEF,Spurs,7.3,0,0,23,1,1.6,367,27,0,0,2.4,11.4,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,163181,0,1,11,6,73588,87065,13477,45,TRUE,0,3
Jacob Sørensen,DEF,Norwich,-1,0,0,0,0,0,327,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,5301,2,1,0,0,-688,37,725,45,TRUE,0,3
Jamal Lewis,DEF,Newcastle,-0.5,0,0,0,0,0,311,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,10701,2,2,0,0,-1721,347,2068,44,TRUE,0,3
Winston Reid,DEF,West Ham,0.5,0,0,0,0,0,410,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,138475,2,2,0,0,-8114,6136,14250,40,TRUE,0,3
Axel Tuanzebe,DEF,Aston Villa,1.5,0,0,14,0,0.2,283,21,1,0,3.9,21.8,2021-08-28T14:00:00Z,90,3,0,0,0,0,3,0,51968,1,1,17,2,-5695,1975,7670,45,TRUE,0,3
William Saliba,DEF,Arsenal,0,0,0,0,0,0,27,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,268,0,5,0,0,-36,0,36,45,FALSE,0,3
Kevin Long,DEF,Burnley,0,0,0,0,0,0,103,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,9890,1,1,0,0,-1320,388,1708,40,TRUE,0,3
Matt Doherty,DEF,Spurs,1.3,0,0,0,0,0,360,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,41023,0,1,0,0,-12240,1532,13772,49,TRUE,0,3
Yan Valery,DEF,Southampton,0.5,0,0,0,0,0,546,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,29714,2,2,0,0,5701,9316,3615,40,FALSE,0,3
Charlie Goode,DEF,Brentford,-0.4,0,0,0,0,0,87,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,86748,1,1,0,0,-11569,3172,14741,40,FALSE,0,3
Marcos Alonso,DEF,Chelsea,7.7,0,0,9,0,11.9,122,23,1,0,3.9,22.6,2021-08-28T16:30:00Z,90,11,0,0,0,0,3,0,697605,1,1,4,2,139496,192118,52622,56,FALSE,0,3
Oleksandr Zinchenko,DEF,Man City,1.2,0,0,9,0,7.2,264,24,0,0,1.8,2.4,2021-08-28T11:30:00Z,45,1,0,0,0,0,3,0,96623,0,5,8,1,-22500,3151,25651,54,TRUE,0,3
Nathaniel Phillips,DEF,Liverpool,0,0,0,0,0,0,241,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,18102,1,1,0,0,-3974,495,4469,44,TRUE,0,3
Phil Bardsley,DEF,Burnley,-0.5,0,0,0,0,0,99,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,61255,1,1,0,0,-3635,2726,6361,40,TRUE,0,3
Cody Drameh,DEF,Leeds,0.5,0,0,0,0,0,562,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,1492,1,1,0,0,421,514,93,40,FALSE,0,3
Matthew Cash,DEF,Aston Villa,3.2,0,0,7,0,1.5,44,21,1,0,2.3,15.2,2021-08-28T14:00:00Z,90,3,0,0,0,0,3,0,147978,1,1,6,1,4704,18272,13568,50,TRUE,1,3
Jarrad Branthwaite,DEF,Everton,0,0,0,0,0,0,544,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,10103,2,0,0,0,877,2251,1374,40,FALSE,0,3
Joel Ward,DEF,Crystal Palace,1.8,0,0,13,0,0.8,474,28,2,0,1.4,12.8,2021-08-28T14:00:00Z,90,19,0,0,0,0,3,0,18914,2,2,0,1,-1581,1008,2589,45,FALSE,0,3
Vladimir Coufal,DEF,West Ham,2.8,0,0,11,0,24.7,418,28,2,0,4.6,19.6,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,956620,2,2,2,1,17636,91910,74274,50,TRUE,0,3
Ben Johnson,DEF,West Ham,0.8,0,0,0,0,0,425,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,179244,2,2,0,0,-9523,11925,21448,40,TRUE,0,3
Toby Alderweireld,DEF,Spurs,0,0,0,0,0,0,355,27,0,0,0,0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,2254,0,1,0,0,-411,0,411,50,TRUE,0,3
Tino Livramento,DEF,Southampton,1.8,0,0,16,0,34.8,491,25,2,0,5.8,13,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,414345,2,2,10,1,237321,260098,22777,41,FALSE,0,3
Charlie Taylor,DEF,Burnley,0.8,0,0,13,0,1.2,113,29,1,0,3,26.6,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,39685,1,1,2,2,-3331,1491,4822,45,TRUE,0,3
Mason Holgate,DEF,Everton,2.7,0,0,26,1,0.4,178,22,0,0,1.9,19,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,56972,2,0,0,6,-10311,2021,12332,45,FALSE,0,3
Jack Stephens,DEF,Southampton,1.5,0,0,16,0,23.1,338,25,2,0,4.3,17.6,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,9035,2,2,2,1,85,1057,972,45,FALSE,0,3
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,2.2,0,0,0,0,0,567,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,164,2,2,0,0,82,92,10,45,FALSE,0,3
Nélson Cabral Semedo,DEF,Wolves,0.8,0,0,12,0,13,437,30,1,0,2.7,11.8,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,103284,1,0,2,2,-8154,6333,14487,49,TRUE,0,3
Romain Saïss,DEF,Wolves,1.2,0,0,7,0,0.4,431,30,1,0,8.1,30.2,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,42467,1,0,50,1,-3454,2309,5763,50,TRUE,1,3
Ben Gibson,DEF,Norwich,-0.3,0,0,15,0,0.8,456,26,2,0,2.5,21.8,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,7085,2,1,2,1,-754,286,1040,45,TRUE,0,3
Fernando Marçal,DEF,Wolves,1.2,0,0,11,0,2.8,432,30,1,0,2.1,18.2,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,9021,1,0,0,2,1528,3208,1680,45,TRUE,0,3
Alex Nicolao Telles,DEF,Man Utd,0,0,0,0,0,0,279,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,1235,1,0,0,0,-144,73,217,50,FALSE,0,3
Harry Maguire,DEF,Man Utd,3.8,0,1,30,1,0.7,273,30,0,0,5,27.2,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,873199,1,0,22,7,-77057,20207,97264,55,FALSE,0,3
Raphaël Varane,DEF,Man Utd,6.5,1,3,35,1,10.5,555,30,0,0,4.7,36,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,99101,1,0,0,12,12026,26767,14741,55,FALSE,0,3
Max Kilman,DEF,Wolves,1.5,0,0,15,0,0.7,439,30,1,0,1,9.2,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,15234,1,0,0,2,150,2057,1907,45,TRUE,0,3
Kieran Tierney,DEF,Arsenal,0.2,0,0,14,0,14.3,16,24,5,0,3.6,19.8,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,413442,0,5,2,0,-121781,8997,130778,49,FALSE,0,3
Adam Webster,DEF,Brighton,2.7,0,0,14,0,2.5,61,22,2,0,3.5,32.6,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,47355,2,0,0,1,1553,6268,4715,45,TRUE,0,3
